image,label
data/apparels/Longsleeve/1823c84a-dc6f-4edc-ae75-b54303132369.jpg,Longsleeve
data/apparels/Longsleeve/17a8b1aa-5aaa-47ac-8de1-5d2c9d0f83f1.jpg,Longsleeve
data/apparels/Longsleeve/2f891a3a-b53c-4619-92a0-51236080811c.jpg,Longsleeve
data/apparels/Longsleeve/4b59aac5-4659-4d41-bdb1-b18f413f70fc.jpg,Longsleeve
data/apparels/Longsleeve/582f7f10-e2bb-4cc4-9fb7-829e71dc0f02.jpg,Longsleeve
data/apparels/Longsleeve/c5c2b0ac-d798-46a9-8f18-c5acb1fd5e08.jpg,Longsleeve
data/apparels/Longsleeve/e9274307-85c1-480b-842c-4fdc193285c1.jpg,Longsleeve
data/apparels/Longsleeve/07600f96-c7e5-4bfa-9fb7-e66e38aa66b9.jpg,Longsleeve
data/apparels/Longsleeve/89728778-d8b4-4c0a-a408-6a953cdf6e34.jpg,Longsleeve
data/apparels/Longsleeve/fd24aa3a-2cce-49a4-b905-a8cd33f35d91.jpg,Longsleeve
data/apparels/Longsleeve/18e81896-42c0-495c-a8f0-41e7fc486411.jpg,Longsleeve
data/apparels/Longsleeve/7155bc52-d5f2-42a2-9caa-0f485a02f5bc.jpg,Longsleeve
data/apparels/Longsleeve/aaa2ad55-1049-4aad-925d-3ea295bc12ac.jpg,Longsleeve
data/apparels/Longsleeve/663b3a9b-b552-4fab-9d0e-370a329999bb.jpg,Longsleeve
data/apparels/Longsleeve/7231edea-0db3-491f-a8c8-69143254073d.jpg,Longsleeve
data/apparels/Longsleeve/71323829-c6af-441a-8bc0-01153fc5deeb.jpg,Longsleeve
data/apparels/Longsleeve/ec45b8c7-c0ad-4ef3-b548-d9166e3b4ac6.jpg,Longsleeve
data/apparels/Longsleeve/ded0c4cd-d106-4e54-a61f-c08da89d9a8d.jpg,Longsleeve
data/apparels/Longsleeve/4e3ea56c-e4e4-4ac4-9981-3491f62a7815.jpg,Longsleeve
data/apparels/Longsleeve/21b775d5-45f8-4258-8b77-1cc6757c2a82.jpg,Longsleeve
data/apparels/Longsleeve/3b956cdc-695c-4ee9-bb33-a01136872221.jpg,Longsleeve
data/apparels/Longsleeve/b0fd4976-e666-4d48-bb49-193f6c93fd77.jpg,Longsleeve
data/apparels/Longsleeve/d2e3681b-28a2-4304-970f-0a20d5cedc8c.jpg,Longsleeve
data/apparels/Longsleeve/548cf305-3a9a-4f23-8939-578d957a680a.jpg,Longsleeve
data/apparels/Longsleeve/e01b05a4-e4ac-40cb-8049-0a3781971796.jpg,Longsleeve
data/apparels/Longsleeve/e772fad7-f807-4e69-a06d-352fca754071.jpg,Longsleeve
data/apparels/Longsleeve/c0832183-181f-4e80-857e-038136011b09.jpg,Longsleeve
data/apparels/Longsleeve/ae3aacb8-9841-410e-9feb-54f083c1222c.jpg,Longsleeve
data/apparels/Longsleeve/5183e257-3970-4267-b96a-246e6053e920.jpg,Longsleeve
data/apparels/Longsleeve/d225b763-d20f-4045-999c-b9af8b794d64.jpg,Longsleeve
data/apparels/Longsleeve/668afec1-96d0-4080-8b98-77096adaa5f8.jpg,Longsleeve
data/apparels/Longsleeve/bfb69b55-3621-4f2a-aab5-bae002a7be1b.jpg,Longsleeve
data/apparels/Longsleeve/b1fc61c2-8686-41a0-9ffc-b68ea8e4f1cd.jpg,Longsleeve
data/apparels/Longsleeve/c760c76f-706d-4331-92e3-6b20e2ab791f.jpg,Longsleeve
data/apparels/Longsleeve/fb708a01-3134-4e39-9b2b-015331644cf5.jpg,Longsleeve
data/apparels/Longsleeve/70bf54e7-fa1b-4e28-b41d-1fa460f6d05d.jpg,Longsleeve
data/apparels/Longsleeve/33f8afe9-fe61-4b50-9d84-4d48d47f0916.jpg,Longsleeve
data/apparels/Longsleeve/2b473d79-afbd-4027-ab68-4bc3f04d7569.jpg,Longsleeve
data/apparels/Longsleeve/582c7907-c235-4d85-973e-aec285cf4f98.jpg,Longsleeve
data/apparels/Longsleeve/e204f303-cd35-448f-b7cb-791b133efa4b.jpg,Longsleeve
data/apparels/Longsleeve/fc1241ee-8540-4321-ad77-6dfc2dff7802.jpg,Longsleeve
data/apparels/Longsleeve/ef4c1f5b-e2f5-4d5d-85e7-1ada6086d44c.jpg,Longsleeve
data/apparels/Longsleeve/0f4d9494-612a-48f8-be05-e47f4fc54d54.jpg,Longsleeve
data/apparels/Longsleeve/93ffa333-f16e-4c9a-9b2c-4561413dfa32.jpg,Longsleeve
data/apparels/Longsleeve/1f56142e-9b39-4dc3-86ff-06fd5c7ee774.jpg,Longsleeve
data/apparels/Longsleeve/c6379bd4-f84a-40aa-b8db-8f5acd86ba6f.jpg,Longsleeve
data/apparels/Longsleeve/5ca1e689-1dae-48c3-9b8b-b47a3365cc01.jpg,Longsleeve
data/apparels/Longsleeve/20e5a129-ac26-4ec2-9bf1-f63427503929.jpg,Longsleeve
data/apparels/Longsleeve/65d02d4c-f473-4221-8b36-80041ddc9dcb.jpg,Longsleeve
data/apparels/Longsleeve/f8ed83e3-5d6f-4f78-8838-2d6b8836d98b.jpg,Longsleeve
data/apparels/Longsleeve/93513387-9311-4246-980a-d91e35bab89b.jpg,Longsleeve
data/apparels/Longsleeve/f0b546b4-0181-4be5-9abc-e49d58c4ca0d.jpg,Longsleeve
data/apparels/Longsleeve/7c2b6a32-485b-4d9f-a1f8-60a7646ff651.jpg,Longsleeve
data/apparels/Longsleeve/80ff8ff0-5ed4-4525-9a64-0ec71c42ad61.jpg,Longsleeve
data/apparels/Longsleeve/87665c15-a141-4ba4-9804-5e41fddefb71.jpg,Longsleeve
data/apparels/Longsleeve/65059343-23ae-4f9a-8fca-872af5d9ed37.jpg,Longsleeve
data/apparels/Longsleeve/a1207d92-a535-4073-a23a-0ff84fd433a2.jpg,Longsleeve
data/apparels/Longsleeve/2e688422-7be9-415a-94e6-488065873b40.jpg,Longsleeve
data/apparels/Longsleeve/b2986b3e-4fc1-4eb4-85b3-8a6776b659e3.jpg,Longsleeve
data/apparels/Longsleeve/dd56586c-e409-45b3-be62-6bd3d1bb6203.jpg,Longsleeve
data/apparels/Longsleeve/4bf111e5-8a3a-4ed8-a771-cbac8841552c.jpg,Longsleeve
data/apparels/Longsleeve/16ebb1d5-e781-49bc-8461-f2b1b9226c20.jpg,Longsleeve
data/apparels/Longsleeve/dacfc786-5205-4cb2-8691-d73eefb7b15e.jpg,Longsleeve
data/apparels/Longsleeve/ac5bb666-2aa9-4f10-b94a-7df35c75ecd0.jpg,Longsleeve
data/apparels/Longsleeve/5a840d5b-f861-482c-9ea3-fc7a30f4834b.jpg,Longsleeve
data/apparels/Longsleeve/bca2c322-fe54-4240-8027-0c49ef6a7e74.jpg,Longsleeve
data/apparels/Longsleeve/82fb6d56-3878-40db-a274-2b4ed916a115.jpg,Longsleeve
data/apparels/Longsleeve/6017e83a-f717-48d6-8f68-f4b614c215a8.jpg,Longsleeve
data/apparels/Longsleeve/b1da2943-f33f-451d-ac26-2913d88d25c1.jpg,Longsleeve
data/apparels/Longsleeve/349cf35c-eaad-49af-b0c9-3c88b8d0afc1.jpg,Longsleeve
data/apparels/Longsleeve/8b731182-43f2-4251-a2e6-eb0da3f34a06.jpg,Longsleeve
data/apparels/Longsleeve/4099acf4-21f3-434d-a10b-1bccad17039b.jpg,Longsleeve
data/apparels/Longsleeve/9cb4ce4d-ef89-4d46-9ed8-15aa572c8e3f.jpg,Longsleeve
data/apparels/Longsleeve/acf7a391-8450-453d-898b-2a4a9d2886f6.jpg,Longsleeve
data/apparels/Longsleeve/2d2b50e7-cf87-49fb-9981-c0e364005332.jpg,Longsleeve
data/apparels/Longsleeve/e1c0dde2-e9ef-42d0-a8b0-fff052011195.jpg,Longsleeve
data/apparels/Longsleeve/eb21f945-1035-463d-bd48-35b62d2cf288.jpg,Longsleeve
data/apparels/Longsleeve/e8b6735a-0334-47bf-968b-6881e35d13b8.jpg,Longsleeve
data/apparels/Longsleeve/0354015d-9ed3-4175-9f85-dd5725dce0e1.jpg,Longsleeve
data/apparels/Longsleeve/5edb09de-3bc8-405d-bee9-f0286cea7ecf.jpg,Longsleeve
data/apparels/Longsleeve/7f17b410-d375-409e-b5b3-010122df5748.jpg,Longsleeve
data/apparels/Longsleeve/34c466b5-ad3e-431e-9fb3-6326fd4b1940.jpg,Longsleeve
data/apparels/Longsleeve/b24c37e0-2175-445b-9801-2fd517253f2b.jpg,Longsleeve
data/apparels/Longsleeve/cff2b443-f7ca-4771-8427-ebd1ccb7ddbd.jpg,Longsleeve
data/apparels/Longsleeve/a9a1fcae-51fe-4d0b-a11d-65313f68c473.jpg,Longsleeve
data/apparels/Longsleeve/cca05ed1-8b64-4904-976d-da3ccff51a00.jpg,Longsleeve
data/apparels/Longsleeve/16d5fbeb-bc4b-43ab-9bc6-89a385d42dd3.jpg,Longsleeve
data/apparels/Longsleeve/e459bd84-eac4-46c5-925b-6dcbc733460d.jpg,Longsleeve
data/apparels/Longsleeve/8637f03a-9837-48b0-a4ee-70ee3b1f4e12.jpg,Longsleeve
